Player,Rating,KFactor,NumGames
50632,2132,15,30
50634,2062,15,30
50638,2019,25,18
50641,2240,15,30
50648,2195,25,15
50672,2151,15,30
50686,2586,10,30
50689,2362,25,16
50690,2273,15,30
50696,2399,25,25
50702,2330,15,30
50704,2186,15,30
50723,2432,10,30
50726,2255,15,30
50727,2086,15,30
50729,2404,10,30
50730,2316,10,30
50733,2312,15,30
50744,2310,15,30
50751,2257,15,30
50754,2333,15,30
50757,2162,15,30
50768,2250,15,30
50770,2430,10,30
50774,2189,25,12
50777,2049,15,30
50779,2136,25,12
50790,2036,15,30
50797,2152,15,30
50798,2049,25,15
50808,2372,10,30
50810,2152,25,14
50811,2347,15,30
50813,2311,15,30
50819,2330,15,30
50820,2234,25,22
50829,2409,10,30
50842,2191,15,30
50845,2135,15,30
50852,2145,15,30
50853,2090,25,18
50855,2482,10,30
50857,2091,25,19
50868,2134,15,30
50882,2101,15,30
50884,2300,25,23
50886,2249,15,30
50887,2377,15,30
50890,2124,25,29
50905,2315,15,30
50906,2089,15,30
50913,2375,10,30
50925,2358,15,30
50926,2254,15,30
50927,2429,10,30
50936,2043,15,30
50938,2391,15,30
50946,2192,15,30
50947,2165,15,30
50948,2069,15,30
50957,2268,15,30
50959,2356,15,30
50963,2177,15,30
50967,2313,15,30
50970,2123,15,30
50974,2258,15,30
50977,2065,25,10
50978,2081,15,30
50985,2230,15,30
50987,2075,25,11
50990,2449,10,30
50991,2286,15,30
50996,2095,15,30
51003,2153,15,30
51006,2185,25,13
51010,2227,25,16
51014,2233,15,30
51016,2428,10,30
51020,2215,25,29
51023,2566,10,30
51026,2216,25,18
51028,2240,25,14
51030,2212,15,30
51032,2374,10,30
51036,2428,10,30
51039,2151,15,30
51040,2282,15,30
51044,2129,25,15
51046,2210,15,30
51049,2084,15,30
51050,2119,25,18
51052,2133,15,30
51063,2230,15,30
51064,2228,25,21
51075,2547,10,30
51077,2115,15,30
51092,2760,10,30
51100,2132,25,12
51110,2315,15,30
51112,2273,25,24
51115,2176,25,11
51119,2105,25,29
51124,2222,15,30
51126,2204,15,30
51127,2218,15,30
51128,2335,10,30
51131,2400,10,30
51147,2226,25,29
51152,2243,15,30
51153,2482,10,30
51159,2245,15,30
51167,2128,15,30
51171,2009,15,30
51177,2194,15,30
51181,2226,15,30
51182,2143,15,30
51187,2155,15,30
51200,2263,25,9
51201,2295,15,30
51206,2410,10,30
51207,2060,15,30
51211,2123,15,30
51213,2123,15,30
51220,2156,25,21
51231,2303,15,30
51233,2100,15,30
51234,2203,25,15
51265,2287,15,30
51271,2284,25,27
51273,2385,10,30
51275,2214,15,30
51285,2143,15,30
51293,2080,15,30
51315,2156,25,17
51316,2313,15,30
51317,2315,15,30
51318,2454,10,30
51322,2259,15,30
51331,2164,25,17
51344,2366,15,30
51358,2440,10,30
51362,2149,15,30
51375,2245,25,24
51381,2306,15,30
51386,2150,15,30
51390,2311,15,30
51393,2231,15,30
51400,2235,15,30
51403,2116,15,30
51410,2053,15,30
51414,2544,10,30
51418,2404,10,30
51423,2353,15,30
51425,2398,15,30
51426,2217,15,30
51427,2250,15,30
51431,2145,15,30
51433,2275,15,30
51440,2118,15,30
51442,2132,15,30
51443,2276,15,30
51447,2039,25,12
51448,2228,15,30
51449,2149,15,30
51454,2156,15,30
51467,2325,15,30
51469,2161,15,30
51470,2274,15,30
51474,2443,10,30
51476,2238,15,30
51482,2152,15,30
51485,2495,10,30
51487,2305,15,30
51490,2321,15,30
51492,2421,25,9
51494,2168,15,30
51501,2356,10,30
51504,2246,25,27
51506,2216,15,30
51510,2227,25,11
51511,2173,15,30
51513,2270,25,15
51516,2486,10,30
51520,2280,15,30
51523,2236,15,30
51529,2134,25,18
51544,2228,15,30
51545,2232,15,30
51552,2422,10,30
51554,2019,25,19
51555,2175,15,30
51569,2320,15,30
51570,2073,15,30
51571,2139,15,30
51577,2050,15,30
51583,2254,15,30
51584,2205,25,18
51586,2299,15,30
51592,2216,15,30
51601,2228,25,16
51603,2488,10,30
51604,2109,25,20
51606,2274,15,30
51615,2213,15,30
51616,2260,15,30
51620,2046,25,26
51624,2124,15,30
51626,2559,10,30
51633,2225,15,30
51634,2259,15,30
51639,2174,15,30
51640,2525,10,30
51641,2133,15,30
51648,2416,10,30
51655,2274,15,30
51659,2215,15,30
51670,2428,10,30
51672,2127,15,30
51674,2393,25,12
51675,2430,10,30
51676,2229,25,29
51677,2322,15,30
51682,2290,15,30
51684,2106,15,30
51695,2254,15,30
51697,2126,15,30
51700,2361,10,30
51701,2123,15,30
51702,2051,25,9
51707,2181,15,30
51710,2089,25,12
51712,2284,25,24
51717,2294,15,30
51718,2301,15,30
51723,2281,15,30
51739,2278,25,24
51743,2369,10,30
51744,2097,15,30
51749,2204,15,30
51750,2201,25,22
51756,2241,15,30
51757,2157,25,24
51768,2237,15,30
51774,2395,10,30
51784,2171,15,30
51791,2219,25,23
51792,2287,15,30
51797,2147,15,30
51799,2306,15,30
51810,2133,15,30
51818,2421,10,30
51820,2239,15,30
51822,2342,15,30
51823,2124,25,22
51824,2234,15,30
51826,2182,15,30
51829,2113,15,30
51830,2216,15,30
51837,2257,15,30
51838,2270,15,30
51840,2460,10,30
51845,2391,15,30
51848,2140,15,30
51852,2102,15,30
51853,2447,10,30
51857,2160,15,30
51860,2463,10,30
51862,2328,15,30
51863,2284,15,30
51866,2129,15,30
51869,2105,15,30
51872,2335,10,30
51875,2116,25,21
51878,2322,15,30
51883,2102,15,30
51891,2202,15,30
51894,2132,15,30
51900,2403,10,30
51911,2246,15,30
51916,2378,10,30
51917,2145,25,12
51923,2326,15,30
51925,2107,25,10
51927,2082,15,30
51928,2280,15,30
51937,2055,15,30
51946,2434,10,30
51950,2195,15,30
51955,2438,10,30
51959,2527,10,30
51980,2163,15,30
51987,2096,25,23
51996,2262,15,30
52008,2285,15,30
52011,2245,25,17
52012,2119,15,30
52015,2226,15,30
52022,2282,15,30
52026,2099,25,10
52030,2255,15,30
52039,2008,25,9
52043,2073,15,30
52044,2055,25,28
52046,2205,15,30
52058,2453,10,30
52059,2225,15,30
52064,2132,25,9
52067,2125,25,19
52068,2156,25,12
52069,2123,15,30
52080,2255,15,30
52081,2216,15,30
52082,2344,15,30
52091,2297,15,30
52094,2229,15,30
52097,2141,25,18
52098,2145,25,27
52099,2096,25,13
52106,2085,15,30
52111,2428,10,30
52114,2200,25,9
52117,2248,15,30
52118,2123,15,30
52120,2122,15,30
52136,2145,15,30
52151,2283,15,30
52171,2247,15,30
52173,2092,15,30
52174,2449,10,30
52180,2191,15,30
52182,2007,15,30
52185,2213,25,13
52186,2184,15,30
52187,2143,15,30
52188,2106,15,30
52193,2233,15,30
52196,2416,10,30
52197,2144,15,30
52201,2321,10,30
52212,2076,15,30
52213,2287,15,30
52221,2305,15,30
52224,2214,15,30
52235,2244,15,30
52244,2150,25,15
52251,2300,15,30
52252,2210,15,30
52255,2294,15,30
52256,2269,15,30
52258,2255,25,22
52265,2179,15,30
52266,2279,15,30
52273,2099,15,30
52276,2275,15,30
52278,2249,15,30
52286,2280,25,19
52294,2563,10,30
52300,2138,15,30
52304,2202,25,22
52309,2239,15,30
52315,2145,15,30
52318,2120,15,30
52323,2522,10,30
52335,2255,15,30
52341,2403,10,30
52343,2054,15,30
52344,2190,15,30
52349,2170,25,29
52351,2164,15,30
52353,2287,15,30
52354,2253,15,30
52357,2279,15,30
52358,2236,15,30
52368,2478,10,30
52370,2205,25,16
52381,2222,15,30
52395,2215,15,30
52397,2181,25,13
52399,2276,15,30
52401,2108,15,30
52405,2099,15,30
52408,2273,25,13
52409,2133,25,13
52410,2152,25,18
52417,2003,15,30
52418,2091,25,15
52421,2072,25,20
52431,2233,15,30
52438,2201,25,12
52439,2152,15,30
52448,2261,15,30
52450,2181,15,30
52458,2167,15,30
52461,2165,25,20
52463,2386,10,30
52465,2312,15,30
52473,2042,15,30
52475,2312,15,30
52476,2275,15,30
52478,2473,10,30
52479,2413,10,30
52493,2369,15,30
52505,2209,15,30
52506,2262,15,30
52513,2263,15,30
52518,2268,15,30
52519,2161,15,30
52526,2285,15,30
52528,2127,15,30
52532,2404,10,30
52541,2418,10,30
52543,2277,15,30
52544,2328,10,30
52548,2099,25,17
52556,2330,10,30
52562,2255,15,30
52563,2045,25,29
52564,2197,15,30
52570,2241,15,30
52579,2333,25,12
52585,2138,25,19
52587,2446,10,30
52589,2274,25,24
52592,2407,10,30
52595,2316,15,30
52596,2237,15,30
52597,2732,10,30
52603,2452,10,30
52613,2301,15,30
52621,2285,15,30
52626,2039,15,30
52634,2245,15,30
52637,2330,15,30
52644,2074,15,30
52649,2136,15,30
52652,2293,15,30
52659,2393,10,30
52661,2100,25,17
52662,2453,10,30
52667,2294,25,21
52670,2214,25,12
52674,2031,25,25
52676,2203,25,24
52679,2220,15,30
52681,2010,15,30
52683,2240,25,14
52703,2063,25,25
52713,2207,15,30
52714,2190,25,20
52721,2207,15,30
52723,2234,15,30
52730,2076,15,30
52734,2144,25,23
52756,2199,25,23
52759,2104,25,10
52767,2250,25,29
52771,2143,25,15
52772,2350,15,30
52774,2102,15,30
52784,2472,10,30
52785,2327,15,30
52791,2034,15,30
52794,2291,15,30
52798,2318,15,30
52802,2208,15,30
52808,2399,10,30
52809,2241,15,30
52810,2231,15,30
52811,2054,15,30
52817,2250,15,30
52818,2163,25,26
52823,2092,15,30
52824,2127,15,30
52827,2224,25,27
52837,2175,15,30
52839,2287,15,30
52857,2420,10,30
52862,2588,10,30
52868,2116,25,20
52869,2130,15,30
52890,2131,15,30
52901,2168,15,30
52906,2351,15,30
52907,2193,15,30
52909,2275,15,30
52910,2111,15,30
52914,2014,25,10
52917,2301,15,30
52923,2193,15,30
52925,2035,15,30
52927,2113,15,30
52930,2156,15,30
52934,2072,25,17
52942,2148,15,30
52945,2315,15,30
52968,2213,15,30
52978,2087,15,30
52980,2230,25,16
52984,2194,15,30
52989,2333,25,9
52990,2388,10,30
52997,2154,15,30
52998,2317,15,30
53011,2380,15,30
53016,2082,25,16
53019,2220,15,30
53021,2334,15,30
53022,2334,10,30
53031,2182,15,30
53037,2434,10,30
53039,2197,25,11
53042,2347,15,30
53043,2145,15,30
53064,2091,15,30
53068,2129,15,30
53069,2255,15,30
53074,2252,15,30
53085,2454,10,30
53086,2189,15,30
53088,2418,10,30
53089,2466,10,30
53095,2065,25,9
53096,2506,10,30
53101,2207,25,17
53107,2269,25,10
53118,2259,25,14
53119,2102,15,30
53124,2456,10,30
53136,2241,15,30
53139,2432,10,30
53140,2023,25,18
53144,2230,25,23
53147,2148,25,21
53149,2017,15,30
53151,2176,15,30
53154,2211,15,30
53168,2086,15,30
53169,2234,25,22
53174,2097,15,30
53176,2311,15,30
53189,2389,10,30
53190,2082,25,16
53192,2188,15,30
53197,2299,15,30
53199,2247,25,23
53200,2180,25,28
53205,2101,15,30
53215,2322,15,30
53218,2341,15,30
53223,2171,15,30
53227,2338,10,30
53237,2098,15,30
53249,2389,10,30
53253,2012,25,14
53260,2549,10,30
53262,2230,15,30
53266,2198,15,30
53267,2296,25,24
53270,2108,25,11
53276,2146,15,30
53278,2067,15,30
53281,2477,10,30
53289,2117,15,30
53299,2262,15,30
53310,2118,15,30
53321,2197,15,30
53325,2176,25,12
53336,2074,25,27
53339,2335,15,30
53340,2199,25,14
53341,2205,15,30
53347,2366,10,30
53348,2474,10,30
53349,2121,25,18
53351,2281,25,17
53355,2101,15,30
53357,2182,15,30
53361,2216,15,30
53371,2072,25,24
53377,2079,15,30
53379,2389,10,30
53382,2162,25,19
53383,2224,15,30
53389,2304,25,11
53394,2179,15,30
53399,2250,15,30
53406,2232,15,30
53415,2101,15,30
53416,2482,10,30
53419,2159,15,30
53422,2202,15,30
53425,2151,15,30
53427,2303,25,29
53436,2102,15,30
53438,2218,15,30
53440,2237,15,30
53443,2117,15,30
53446,2159,15,30
53447,2175,25,19
53450,2277,15,30
53454,2290,15,30
53458,2217,15,30
53459,2037,25,14
53461,2245,15,30
53464,2385,10,30
53465,2107,25,14
53468,2247,15,30
53469,2190,15,30
53470,2148,15,30
53471,2198,15,30
53475,2024,25,27
53486,2205,15,30
53487,2375,10,30
53488,2388,10,30
53489,2057,25,9
53490,2287,15,30
53495,2369,15,30
53498,2153,15,30
53512,2019,25,19
53513,2196,15,30
53518,2199,15,30
53523,2220,15,30
53524,2345,15,30
53525,2029,15,30
53527,2177,15,30
53533,2290,15,30
53535,2191,15,30
53539,2057,15,30
53540,2267,15,30
53545,2220,15,30
53547,2186,25,16
53551,2189,25,19
53567,2284,15,30
53568,2147,25,17
53573,2387,25,13
53575,2391,10,30
53581,2156,25,9
53584,2242,25,24
53592,2242,15,30
53593,2351,10,30
53594,2179,25,18
53595,2259,15,30
53603,2127,25,14
53619,2288,15,30
53620,2385,10,30
53623,2037,15,30
53628,2307,25,20
53635,2224,15,30
53642,2475,10,30
53643,2296,15,30
53645,2296,15,30
53650,2300,15,30
53659,2075,25,21
53662,2195,15,30
53673,2191,15,30
53678,2116,25,26
53688,2370,25,9
53689,2273,25,23
53694,2327,15,30
53704,2086,25,18
53713,2062,15,30
53717,2258,25,20
53723,2194,25,29
53724,2142,15,30
53725,2557,10,30
53733,2422,10,30
53743,2235,15,30
53747,2131,15,30
53763,2419,10,30
53767,2114,15,30
53768,2315,15,30
53770,2141,15,30
53781,2365,15,30
53806,2346,15,30
53808,2383,10,30
53809,2157,15,30
53812,2277,15,30
53814,2384,10,30
53819,2344,15,30
53822,2204,15,30
53834,1995,15,30
53840,2434,10,30
53841,2293,15,30
53847,2328,25,18
53850,2371,10,30
53853,2425,10,30
53873,2349,10,30
53879,2239,25,9
53881,2288,25,21
53889,2360,10,30
53895,2137,15,30
53899,2181,15,30
53907,2103,25,18
53908,2249,15,30
53910,2394,10,30
53912,2289,15,30
53929,2342,15,30
53930,2325,25,9
53932,2192,15,30
53938,2373,10,30
53940,2160,15,30
53942,2193,15,30
53943,2232,15,30
53947,2129,25,18
53950,2193,15,30
53956,2135,15,30
53959,2255,15,30
53963,2000,15,30
53964,2123,25,18
53966,2300,15,30
53971,2200,25,28
53976,2192,25,21
53977,2302,15,30
53981,2221,15,30
53985,2256,15,30
53992,2181,15,30
53995,2204,25,17
53996,2298,15,30
53998,2161,15,30
54006,2226,15,30
54008,2154,25,11
54009,2333,15,30
54010,2204,15,30
54015,2016,25,14
54034,2359,10,30
54038,2218,15,30
54058,2182,15,30
54065,2265,15,30
54077,2109,15,30
54078,2337,15,30
54079,2188,15,30
54080,2123,25,27
54086,2171,15,30
54096,2012,15,30
54099,2186,15,30
54107,2207,15,30
54109,2239,15,30
54111,2014,25,15
54123,2133,25,14
54124,2338,15,30
54127,2194,25,22
54133,2169,15,30
54134,2101,15,30
54138,2338,15,30
54144,2162,15,30
54148,2171,15,30
54150,2292,25,23
54151,2165,15,30
54152,2080,25,26
54156,2162,25,19
54157,2248,25,26
54168,2029,15,30
54182,2364,15,30
54184,2013,25,11
54185,2118,25,25
54189,2132,25,19
54196,2119,25,9
54197,2077,25,18
54201,2254,15,30
54202,2254,25,10
54212,2266,25,20
54218,2140,15,30
54219,2242,15,30
54222,2044,25,17
54223,2146,25,12
54239,2363,15,30
54245,2242,15,30
54258,2278,15,30
54260,2249,25,26
54262,2091,25,15
54264,2192,15,30
54274,2255,15,30
54284,2222,15,30
54286,2210,15,30
54288,2260,15,30
54291,2294,25,22
54297,2170,15,30
54305,2309,15,30
54309,2382,10,30
54311,2187,15,30
54316,2489,10,30
54326,2206,25,11
54329,2523,10,30
54331,2100,25,13
54337,2074,25,23
54340,2097,15,30
54342,2133,15,30
54343,2060,15,30
54347,2211,15,30
54355,2094,25,26
54356,2199,15,30
54370,2250,25,12
54376,2381,15,30
54383,2114,25,10
54384,2239,15,30
54385,2099,25,25
54387,2076,15,30
54397,2199,25,12
54398,2317,15,30
54400,2182,25,20
54405,2059,25,24
54407,2489,10,30
54409,2144,15,30
54410,2502,10,30
54412,2486,10,30
54413,2169,15,30
54419,2341,15,30
54421,2270,15,30
54423,2095,15,30
54424,2233,15,30
54425,2347,15,30
54428,2177,15,30
54429,2270,15,30
54430,2258,15,30
54438,2627,10,30
54441,2252,15,30
54446,2111,25,10
54459,2292,15,30
54462,2172,15,30
54466,2375,10,30
54474,2240,15,30
54478,2180,25,9
54479,2245,15,30
54483,2331,25,29
54492,2142,25,22
54497,2295,15,30
54499,2177,25,9
54502,2197,25,13
54507,2144,15,30
54510,2098,25,13
54517,2210,25,25
54519,2121,15,30
54529,2401,10,30
54532,2163,15,30
54538,2228,15,30
54540,2156,25,25
54542,2287,15,30
54549,2171,15,30
54555,2229,25,16
54557,2337,25,18
54558,2129,15,30
54564,2261,15,30
54567,2159,15,30
54570,2406,10,30
54574,2164,25,27
54586,2291,15,30
54587,2519,10,30
54588,2097,15,30
54591,2404,10,30
54595,2392,10,30
54599,2065,25,14
54602,2301,15,30
54605,2234,25,9
54608,2084,25,17
54611,2238,15,30
54640,2470,10,30
54645,2532,10,30
54646,2348,15,30
54648,2304,15,30
54654,2254,15,30
54655,2061,15,30
54657,2142,25,23
54658,2151,15,30
54660,2072,25,15
54664,2349,15,30
54671,2270,15,30
54682,2632,10,30
54687,2277,15,30
54689,2255,10,30
54690,2428,10,30
54707,2154,15,30
54713,2115,25,17
54714,2243,25,19
54715,2156,25,21
54716,2264,25,20
54717,2212,15,30
54725,2133,25,17
54733,2065,15,30
54736,2262,25,18
54740,2280,15,30
54744,2385,10,30
54746,2186,25,19
54758,2189,25,9
54764,2171,25,15
54767,2215,15,30
54768,2220,15,30
54769,2127,15,30
54771,2305,15,30
54774,2400,10,30
54777,2423,10,30
54780,2102,15,30
54785,2060,15,30
54791,2121,15,30
54795,2160,25,20
54799,2330,15,30
54800,2445,10,30
54818,2324,15,30
54819,2245,15,30
54820,2228,25,12
54821,2440,10,30
54824,2405,10,30
54827,2125,15,30
54828,2220,15,30
54832,2017,25,14
54835,2298,15,30
54837,2276,15,30
54840,2211,15,30
54843,2246,15,30
54845,2237,15,30
54848,2058,15,30
54855,2257,25,27
54859,2220,15,30
54861,2123,25,23
54873,2111,15,30
54876,2254,15,30
54879,2132,15,30
54883,2303,25,10
54892,2211,25,16
54894,2178,15,30
54897,2164,25,17
54903,2231,25,21
54904,2054,25,26
54918,2176,15,30
54919,2166,15,30
54921,2271,15,30
54930,2179,15,30
54934,2195,25,14
54935,2171,15,30
54937,2491,10,30
54943,2216,15,30
54949,2097,25,11
54952,2270,15,30
54958,2161,15,30
54967,2381,10,30
54972,2298,15,30
54975,2052,15,30
54979,2115,25,14
54983,2250,15,30
54985,2440,10,30
54993,2186,15,30
54995,2383,10,30
55005,2391,10,30
55007,2025,25,15
55012,2350,15,30
55014,2231,15,30
55019,2176,15,30
55020,2215,15,30
55023,2116,25,23
55024,2092,25,25
55026,2152,15,30
55027,2222,15,30
55029,2166,25,11
55030,2348,10,30
55031,2396,10,30
55039,2296,15,30
55049,2287,15,30
55051,2103,25,17
55054,2071,15,30
55055,2277,15,30
55067,2269,15,30
55071,2042,25,22
55073,2123,25,15
55074,2206,15,30
55081,2119,25,22
55092,2378,15,30
55095,2094,15,30
55097,2254,25,19
55100,2190,25,13
55103,2256,25,19
55104,2442,10,30
55111,2210,25,9
55112,2241,15,30
55121,2271,15,30
55132,2194,15,30
55133,2086,15,30
55137,2077,25,11
55143,2118,15,30
55144,2059,15,30
55146,2485,10,30
55156,2194,15,30
55158,2261,15,30
55167,2533,10,30
55170,2186,15,30
55180,2251,15,30
55184,2217,15,30
55186,2253,15,30
55187,2090,25,13
55188,2078,15,30
55189,2236,25,20
55190,2119,15,30
55208,2207,15,30
55209,2208,15,30
55211,2043,25,19
55219,2214,15,30
55229,2218,15,30
55230,2286,15,30
55238,2177,15,30
55241,2607,10,30
55242,2010,15,30
55252,2153,15,30
55256,2278,15,30
55260,2312,15,30
55262,2163,15,30
55265,2435,10,30
55280,2064,15,30
55286,2213,15,30
55293,2409,10,30
55299,2129,15,30
55300,2231,15,30
55304,2097,15,30
55305,2139,25,12
55309,2203,25,18
55315,2407,10,30
55319,2242,15,30
55322,2199,15,30
55328,2023,25,20
55334,2240,15,30
55342,2381,10,30
55346,2213,15,30
55349,2177,15,30
55361,2230,15,30
55365,2240,15,30
55374,2078,25,15
55375,2230,15,30
55379,2020,15,30
55383,2173,15,30
55384,2103,25,13
55387,2205,15,30
55388,2188,15,30
55390,2192,25,15
55391,2248,15,30
55397,2354,25,17
55398,2266,15,30
55399,2186,15,30
55412,2134,25,16
55421,2211,15,30
55423,2546,10,30
55434,2202,15,30
55436,2182,15,30
55439,2263,15,30
55446,2055,25,22
55448,2149,15,30
55449,2219,15,30
55457,2110,15,30
55459,2249,25,25
55463,2259,15,30
55470,2097,15,30
55473,2273,15,30
55478,2237,15,30
55479,2427,10,30
55480,2426,10,30
55486,2085,25,20
55489,2394,10,30
55493,2258,15,30
55494,2203,15,30
55505,2255,15,30
55515,2091,25,11
55517,2352,15,30
55518,2152,15,30
55522,2101,15,30
55527,2257,15,30
55535,2230,15,30
55536,2117,25,19
55539,2148,15,30
55540,2014,25,15
55552,2410,10,30
55562,2445,10,30
55563,2110,15,30
55569,2195,15,30
55579,2084,25,26
55584,2183,15,30
55585,2275,15,30
55594,2326,15,30
55599,2042,15,30
55608,2210,10,30
55612,2410,10,30
55623,2171,15,30
55626,2203,25,16
55628,2144,15,30
55629,2271,15,30
55635,2249,15,30
55638,2299,15,30
55641,2240,15,30
55655,2277,25,9
55656,2045,25,27
55663,2326,15,30
55672,2178,15,30
55673,2142,15,30
55675,2122,25,26
55683,2016,25,18
55686,2160,15,30
55687,2272,15,30
55696,2423,10,30
55713,2019,15,30
55714,2369,10,30
55716,2207,15,30
55722,2275,25,20
55723,2123,25,12
55737,2296,15,30
55741,2152,15,30
55756,2493,10,30
55768,2250,15,30
55771,2328,10,30
55773,2241,25,19
55777,2087,25,22
55792,2579,10,30
55798,2465,10,30
55805,2165,15,30
55809,2420,10,30
55834,2294,15,30
55835,2108,25,25
55838,2457,10,30
55844,2263,15,30
55851,2347,15,30
55853,2322,15,30
55855,2250,15,30
55857,2357,15,30
55860,2242,15,30
55861,2316,15,30
55863,2312,15,30
55868,2127,15,30
55879,2282,15,30
55892,2083,15,30
55895,2486,10,30
55900,2267,15,30
55902,2470,10,30
55903,2213,15,30
55911,2295,15,30
55912,2357,10,30
55914,2254,15,30
55915,2183,15,30
55924,2193,15,30
55933,2150,15,30
55937,2190,15,30
55940,2308,15,30
55943,2266,15,30
55947,2344,15,30
55956,2123,15,30
55972,2089,15,30
55976,2284,15,30
55977,2061,15,30
55978,2217,25,20
55994,2230,25,14
55996,2162,15,30
56005,2201,15,30
56015,2173,15,30
56016,2338,15,30
56021,2332,15,30
56022,2181,25,27
56028,2099,15,30
56039,2409,10,30
56044,1992,15,30
56061,2070,15,30
56064,2341,15,30
56065,2356,10,30
56067,2115,15,30
56071,2070,25,18
56078,2092,25,11
56080,2237,25,22
56084,2179,15,30
56091,2152,15,30
56094,2273,25,17
56099,2511,10,30
56102,2404,10,30
56103,2275,15,30
56104,2175,15,30
56114,2383,15,30
56116,2184,15,30
56119,2376,10,30
56125,2109,25,10
56127,2250,15,30
56131,2225,15,30
56144,2037,15,30
56150,2101,15,30
56169,2217,15,30
56178,2415,10,30
56180,2195,25,23
56184,2127,15,30
56185,2044,25,11
56186,2263,15,30
56190,2385,10,30
56197,2268,25,16
56202,2127,15,30
56222,2233,15,30
56227,2351,15,30
56232,2145,25,20
56233,2148,25,15
56234,2181,15,30
56243,2084,15,30
56246,2302,15,30
56250,2286,25,15
56260,2354,10,30
56266,2296,15,30
56267,2207,25,9
56276,2340,15,30
56277,2191,15,30
56284,2315,15,30
56288,2252,15,30
56290,2088,15,30
56291,2000,25,13
56293,2063,15,30
56296,2083,25,20
56298,2140,15,30
56302,2241,15,30
56304,2161,15,30
56306,2376,15,30
56313,2310,15,30
56314,2262,15,30
56315,2107,15,30
56323,2222,15,30
56324,2092,15,30
56326,2259,15,30
56328,2127,15,30
56335,2132,15,30
56336,2203,15,30
56341,2153,15,30
56346,2370,10,30
56350,2120,15,30
56351,2268,15,30
56358,2125,15,30
56366,2427,10,30
56371,2156,15,30
56391,2544,10,30
56395,2240,15,30
56399,2289,15,30
56401,2355,10,30
56402,2246,15,30
56405,2177,15,30
56407,2180,15,30
56408,2211,15,30
56411,2278,15,30
56413,2165,15,30
56420,2240,15,30
56424,2442,10,30
56428,2167,15,30
56429,2297,15,30
56435,2367,10,30
56436,2220,15,30
56441,2359,10,30
56443,2162,25,16
56445,2110,15,30
56450,2272,15,30
56464,2228,15,30
56466,2131,15,30
56469,2275,15,30
56479,2256,15,30
56480,2259,15,30
56483,2137,15,30
56490,2227,15,30
56491,2211,15,30
56495,2207,15,30
56496,2210,15,30
56499,2074,25,23
56501,2225,15,30
56503,2538,10,30
56510,2174,25,25
56512,2237,15,30
56513,2073,25,18
56518,2169,25,28
56531,2483,10,30
56535,2226,15,30
56539,2053,25,9
56542,2214,15,30
56547,2266,15,30
56551,2589,10,30
56553,2448,10,30
56555,2224,15,30
56559,2249,15,30
56561,2060,15,30
56565,2108,15,30
56578,2219,15,30
56581,2158,15,30
56589,2236,25,9
56592,2415,10,30
56598,2375,15,30
56600,2144,25,9
56603,2150,15,30
56606,2214,15,30
56609,2252,15,30
56614,2352,15,30
56615,2137,15,30
56617,2104,15,30
56624,2070,15,30
56628,2005,15,30
56629,2213,15,30
56634,2223,25,22
56635,2228,15,30
56636,2263,15,30
56639,2153,15,30
56641,2293,15,30
56644,2100,15,30
56647,2197,15,30
56653,2206,15,30
56654,2294,15,30
56656,2245,15,30
56660,2216,15,30
56661,2198,15,30
56675,2305,15,30
56679,2280,10,30
56691,2231,25,27
56694,2094,15,30
56695,2416,10,30
56701,2142,15,30
56705,2181,15,30
56708,2229,15,30
56710,2270,15,30
56714,2464,10,30
56720,2120,15,30
56724,2019,15,30
56727,2112,15,30
56731,2452,10,30
56732,2167,15,30
56733,2144,25,11
56741,2253,25,28
56749,2123,15,30
56753,2218,15,30
56754,2241,15,30
56756,2482,10,30
56758,2123,15,30
56765,2224,15,30
56767,2235,25,27
56768,2255,15,30
56786,2175,15,30
56788,2195,15,30
56790,2055,25,19
56792,2355,15,30
56793,2162,15,30
56794,2413,10,30
56796,2238,15,30
56808,2091,25,26
56812,2272,15,30
56817,2484,10,30
56820,2149,15,30
56821,2229,15,30
56825,2180,25,28
56829,2089,15,30
56831,2191,15,30
56832,2318,15,30
56840,2533,10,30
56842,2187,15,30
56846,2206,25,11
56850,2258,15,30
56856,2226,15,30
56861,2129,25,11
56864,2119,15,30
56868,2195,15,30
56875,2139,15,30
56878,2311,15,30
56880,2307,15,30
56881,2422,10,30
56882,2141,25,9
56888,2219,15,30
56889,2105,15,30
56891,2165,25,10
56893,2280,15,30
56897,2268,25,12
56898,2203,15,30
56902,2236,25,15
56906,2258,15,30
56929,2364,15,30
56930,2208,15,30
56931,2149,15,30
56932,2138,25,20
56939,2263,15,30
56949,2241,15,30
56952,2252,15,30
56956,2224,15,30
56958,2106,15,30
56961,2370,10,30
56962,2035,25,28
56970,2076,15,30
56972,2122,15,30
56975,2225,25,9
56978,2178,25,15
56982,2119,15,30
56993,2027,25,22
56996,2112,15,30
56998,2179,15,30
57012,2228,15,30
57019,2219,15,30
57026,2106,15,30
57030,2104,15,30
57039,2039,25,9
57042,2172,15,30
57044,2160,15,30
57045,2144,25,22
57049,2230,15,30
57051,2104,15,30
57056,2173,25,20
57057,2393,10,30
57064,2339,15,30
57067,2109,15,30
57071,2034,15,30
57077,2117,25,19
57100,2180,15,30
57102,2267,25,15
57107,2417,10,30
57108,2175,15,30
